arrived_at,num_prefill_tokens,num_decode_tokens
903.816,3182,19
903.816,893,438
903.816,3147,16
903.816,14028,524
903.816,7823,29
903.816,6563,200
903.816,3119,15
903.816,3144,22
903.816,6549,26
903.816,6509,27
903.816,4387,336
903.816,6175,32
903.816,1529,784
903.816,6189,25
903.816,6506,3
903.816,3211,28
903.816,6455,45
903.816,28960,155
903.816,6921,45
903.816,1656,631
906.868,4163,18
906.868,6979,33
906.868,3119,21
906.868,4106,16
906.868,6174,18
906.868,27617,74
906.868,6727,36
906.868,6165,3
906.868,6169,3
906.868,2755,257
906.868,6354,3
906.868,17200,335
906.868,6170,26
906.868,7882,342
906.868,3207,15
906.868,6257,403
906.868,43079,324
906.868,3120,19
906.868,3168,20
906.868,6883,3
906.868,6692,3
906.868,3118,18
906.868,24144,718
906.868,15437,185
906.868,7055,3
906.868,901,8
906.868,6165,3
906.868,6167,3
906.868,6604,29
906.868,1874,56
909.921,6175,31
909.921,6608,478
909.921,2735,106
909.921,7121,3
909.921,3158,25
909.921,14881,286
909.921,7187,3
909.921,7501,189
909.921,5731,221
909.921,6165,3
909.921,930,36
909.921,6637,438
909.921,6170,3
909.921,6898,44
909.921,6286,51
909.921,4158,18
909.921,3113,17
909.921,7068,26
909.921,24664,487
909.921,4093,20
909.921,6164,3
909.921,6542,29
909.921,941,836
909.921,6164,3
909.921,2936,16
909.921,7009,3
909.921,7377,42
912.977,4302,20
912.977,7217,26
912.977,6177,3
912.977,6197,3
912.977,6978,30
912.977,7971,461
912.977,1181,275
912.977,7957,462
912.977,7068,3
912.977,890,8
912.977,6172,29
912.977,6748,435
912.977,6174,3
912.977,6317,536
912.977,7037,26
912.977,6169,3
912.977,6942,31
912.977,6540,3
912.977,2992,22
912.977,3207,23
912.977,3245,17
912.977,6232,37
912.977,6016,528
912.977,6165,23
912.977,924,17
912.977,4683,1
912.977,23848,395
912.977,7088,3
916.03,6932,3
916.03,7630,72
916.03,16756,443
916.03,6183,33
916.03,18219,53
916.03,6173,27
916.03,3999,452
916.03,7447,3
916.03,7158,541
916.03,17139,640
916.03,7396,3
916.03,7227,32
916.03,6166,25
916.03,3164,18
916.03,10517,463
916.03,3130,20
916.03,3144,21
916.03,1164,844
916.03,20328,503
916.03,6290,3
916.03,894,485
916.03,17157,420
916.03,5213,635
916.03,5860,625
916.03,6805,23
916.03,44509,660
919.083,1307,637
919.083,16314,435
919.083,19144,412
919.083,907,185
919.083,16722,110
919.083,2419,474
919.083,41073,298
919.083,2967,19
919.083,4137,20
919.083,28018,642
919.083,6255,50
919.083,6179,3
919.083,23647,498
919.083,6670,3
919.083,8330,423
919.083,897,395
919.083,74288,381
919.083,7182,99
922.136,1562,604
922.136,18963,73
922.136,3937,684
922.136,11004,441
922.136,7183,3
922.136,15606,55
922.136,4076,661
922.136,20762,60
922.136,7356,3
922.136,11603,890
922.136,34137,659
922.136,3132,19
922.136,6767,3
922.136,11999,364
925.192,7030,3
925.192,13892,82
925.192,13982,194
925.192,9412,3
925.192,6174,3
925.192,6515,3
925.192,7695,3
925.192,100299,126
925.192,6686,3
925.192,3147,16
925.192,20145,314
925.192,4134,24
925.192,118471,618
925.192,6173,30
925.192,3391,20
925.192,3127,19
925.192,6841,24
928.245,6854,28
928.245,6782,3
928.245,6380,3
928.245,15827,337
928.245,6202,3
928.245,8640,2000
928.245,1281,448
928.245,7027,3
928.245,898,438
928.245,9498,495
928.245,16284,340
931.298,7085,3
931.298,7103,228
931.298,9610,42
931.298,6915,3
931.298,3326,21
931.298,7404,34
931.298,53522,640
931.298,6876,30
931.298,6581,35
931.298,6731,32
931.298,3175,24
931.298,2761,67
931.298,6598,30
931.298,20485,511
931.298,6808,24
931.298,12127,86
931.298,6531,3
931.298,6584,3
931.298,74621,464
931.298,1347,404
934.351,6168,3
934.351,7963,254
934.351,6171,3
934.351,25732,427
934.351,7754,3
934.351,1835,265
934.351,3204,22
934.351,25300,118
934.351,9644,302
934.351,7758,210
934.351,6282,3
934.351,5036,405
934.351,6592,3
934.351,2686,274
934.351,923,13
934.351,6520,3
934.351,6193,3
934.351,10254,328
934.351,31765,132
937.404,4176,17
937.404,917,287
937.404,6172,3
937.404,16104,370
937.404,6378,3
937.404,7135,51
937.404,3132,19
937.404,6353,25
937.404,5217,96
937.404,7384,29
937.404,900,7
937.404,900,175
937.404,22204,89
937.404,7127,3
937.404,6398,1
937.404,21995,122
937.404,7633,3
937.404,9998,3
940.456,6233,3
940.456,7385,35
940.456,7839,31
940.456,6173,28
940.456,6979,48
940.456,7831,3
940.456,18219,61
940.456,3125,21
940.456,6982,3
940.456,4047,20
940.456,6749,3
940.456,6924,3
940.456,6321,3
940.456,6758,26
940.456,2933,14
940.456,6206,3
940.456,24600,541
940.456,7062,3
940.456,11936,505
940.456,6171,3
940.456,6607,18
940.456,6642,25
940.456,6882,29
940.456,6511,3
940.456,7604,3
943.513,3141,17
943.513,6168,25
943.513,4318,262
943.513,6433,3
943.513,6328,3
943.513,6174,3
943.513,5957,351
943.513,7068,26
943.513,3700,21
943.513,12285,241
943.513,22634,256
943.513,6170,26
943.513,12169,427
943.513,6167,24
943.513,6978,3
943.513,5161,565
946.566,2757,536
946.566,6680,27
946.566,1001,102
946.566,6388,3
946.566,2130,20
946.566,3692,411
946.566,1313,98
946.566,6626,26
946.566,6976,3
946.566,9038,184
946.566,6592,3
946.566,7024,3
946.566,5173,384
946.566,7259,3
946.566,3134,16
946.566,4392,453
946.566,5929,329
946.566,6599,3
946.566,15054,26
949.618,30596,218
949.618,3398,24
949.618,4613,103
949.618,895,658
949.618,6471,3
949.618,6738,24
949.618,6071,400
949.618,66224,504
949.618,13642,540
949.618,23797,778
949.618,18140,825
949.618,3373,17
952.671,4715,24
952.671,6632,27
952.671,3115,14
952.671,6896,26
952.671,3028,19
952.671,12796,233
952.671,6409,35
952.671,3153,20
952.671,894,326
952.671,9384,373
952.671,17399,492
952.671,3232,16
952.671,3959,21
952.671,7031,3
955.724,6264,3
955.724,6705,196
955.724,7496,3
955.724,18691,422
955.724,33325,34
955.724,6721,29
955.724,2582,517
955.724,6643,3
955.724,6420,24
955.724,1770,450
955.724,3154,21
955.724,7009,3
955.724,3097,17
955.724,7879,9
955.724,6574,428
958.777,6730,3
958.777,14880,211
958.777,18935,398
958.777,6270,3
958.777,900,477
958.777,4506,332
958.777,4779,207
958.777,6166,3
958.777,6985,3
958.777,6740,3
958.777,6168,3
958.777,4546,355
958.777,20500,452
958.777,6642,23
961.83,6728,41
961.83,7856,200
961.83,12907,388
961.83,6593,3
961.83,6718,3
961.83,7679,114
961.83,6172,29
961.83,3146,20
961.83,1456,19
961.83,1482,397
961.83,6461,48
961.83,897,1115
961.83,896,401
961.83,67113,348
964.886,12790,400
964.886,3106,20
964.886,6586,26
964.886,39552,473
964.886,15085,130
964.886,6450,278
964.886,894,56
964.886,6799,28
964.886,4957,31
964.886,2997,248
964.886,6778,35
964.886,6234,3
964.886,10287,101
964.886,6498,3
967.939,3180,20
967.939,3968,23
967.939,3193,18
967.939,7181,405
967.939,3136,20
967.939,3780,461
967.939,18046,281
967.939,3130,19
967.939,6947,25
967.939,7615,3
967.939,6248,3
967.939,27540,526
967.939,6116,341
967.939,2977,19
967.939,9716,92
967.939,4042,306
967.939,11344,71
967.939,5069,226
970.992,7027,451
970.992,6287,30
970.992,7605,3
970.992,3199,16
970.992,7404,3
970.992,1304,346
970.992,74688,248
970.992,6558,3
970.992,6542,34
970.992,6522,3
970.992,1108,192
970.992,5092,613
970.992,7465,855
970.992,3128,20
970.992,26911,664
970.992,7895,17
970.992,6478,27
970.992,6508,3
970.992,4087,18
970.992,904,572
970.992,47416,503
970.992,1874,544
974.044,903,592
974.044,7662,753
974.044,6626,25
974.044,26755,498
974.044,6708,3
974.044,11550,517
974.044,3192,23
974.044,1932,1089
974.044,6166,23
974.044,6495,26
974.044,933,286
974.044,6691,21
974.044,3213,20
977.101,14998,321
977.101,1602,649
977.101,1553,761
977.101,2843,393
977.101,16827,298
977.101,10415,552
977.101,18474,364
977.101,4568,328
977.101,4669,395
977.101,3178,22
977.101,1100,411
977.101,6522,3
977.101,9079,3
977.101,6172,3
977.101,4644,16
977.101,1787,628
977.101,6508,3
977.101,9216,138
977.101,7171,30
977.101,18662,76
977.101,3162,22
977.101,3442,22
980.15,1049,369
980.15,6263,34
980.15,3189,22
980.15,2424,297
980.15,924,799
980.15,6175,31
980.15,11284,142
980.15,3262,22
980.15,6179,41
980.15,25184,37
980.15,5470,316
980.15,6602,29
980.15,4718,317
980.15,11185,877
980.15,1481,386
980.15,13931,572
980.15,18087,390
980.15,11650,427
983.206,2720,57
983.206,13894,575
983.206,5208,127
983.206,13339,473
983.206,2385,529
983.206,6142,372
983.206,38655,393
983.206,14733,606
983.206,60841,380
983.206,11157,1103
986.259,2530,687
986.259,4810,641
986.259,3041,296
986.259,3269,19
986.259,15671,415
986.259,4107,24
986.259,30063,558
986.259,6218,3
986.259,1884,520
986.259,6439,3
986.259,22562,226
986.259,5312,665
986.259,6865,3
986.259,1882,490
986.259,7015,3
986.259,6589,3
986.259,20809,588
986.259,6170,3
986.259,6299,3
986.259,9438,458
989.312,6166,3
989.312,1746,420
989.312,6141,380
989.312,6925,3
989.312,6197,3
989.312,7238,3
989.312,1520,1
989.312,9991,389
989.312,6169,26
989.312,6170,3
989.312,3375,20
989.312,12494,390
989.312,3166,23
989.312,17097,359
989.312,3227,19
989.312,12800,544
989.312,6167,3
989.312,13721,430
989.312,3189,20
989.312,12987,454
989.312,12046,564
989.312,6876,3
989.312,8567,18
989.312,7421,25
989.312,1277,225
989.312,70278,522
989.312,6170,25
989.312,6874,26
989.312,10149,3
989.312,6176,35
989.312,5443,391
989.312,6658,3
989.312,7918,16
992.365,6169,27
992.365,24377,614
992.365,6911,29
992.365,26307,456
992.365,5784,231
992.365,1364,411
992.365,11440,280
992.365,5368,531
992.365,6517,3
992.365,6172,3
992.365,6873,3
992.365,2819,596
995.418,9943,354
995.418,15681,517
995.418,12169,377
995.418,3143,21
995.418,84885,414
995.418,6221,3
995.418,6164,3
995.418,20843,600
995.418,3141,16
995.418,6986,3
995.418,1750,673
998.47,1226,372
998.47,4073,20
998.47,2132,145
998.47,3945,461
998.47,26443,3
998.47,2320,566
998.47,18739,1
998.47,6168,26
998.47,17675,303
998.47,6980,3
998.47,41339,514
998.47,33350,473
998.47,6167,3
998.47,1322,412
998.47,1698,605
998.47,6170,29
998.47,35857,25
998.47,6734,3
998.47,6823,3
1001.527,11912,792
1001.527,3415,572
1001.527,9446,445
1001.527,30837,694
1001.527,899,251
1001.527,6968,3
1001.527,9360,1
1001.527,7269,3
1001.527,6498,29
1001.527,6166,24
1001.527,5263,579
1001.527,5378,298
1001.527,6167,3
1001.527,6404,3
1001.527,6642,3
1001.527,27094,525
1001.527,6211,3
1001.527,6175,3
1001.527,5280,924
1001.527,2503,590
1001.527,6533,40
1004.58,7230,42
1004.58,2852,579
1004.58,919,678
1004.58,6760,3
1004.58,18005,763
1004.58,7541,287
1004.58,8756,3
1004.58,2215,544
1004.58,20949,285
1004.58,6796,26
1004.58,6406,3
1004.58,7698,3
1004.58,7110,3
1004.58,6233,46
1004.58,32941,178
1004.58,6612,3
1004.58,6820,49
1004.58,899,50
1004.58,12974,536
1004.58,7613,429
1004.58,6410,3
1004.58,6130,407
1004.58,6166,3
1007.632,6166,3
1007.632,6167,13
1007.632,6170,26
1007.632,3413,23
1007.632,122759,1975
1007.632,6169,29
1007.632,6224,27
1007.632,890,70
1007.632,6315,3
1007.632,6859,3
1007.632,11746,301
1007.632,3496,20
1007.632,6251,33
1007.632,6169,26
1007.632,1292,16
1007.632,7229,33
1007.632,6214,3
1007.632,6176,30
1007.632,6501,3
1007.632,6928,3
1010.685,25706,451
1010.685,6178,3
1010.685,6245,3
1010.685,6177,37
1010.685,27496,642
1010.685,8681,592
1010.685,6416,3
1010.685,3959,16
1010.685,893,31
1010.685,26657,302
1010.685,2975,18
1010.685,892,14
1010.685,12371,404
1010.685,10391,740
1010.685,6170,3
1010.685,7719,17
1010.685,3168,22
1010.685,7375,24
1010.685,6173,3
1010.685,7270,31
1010.685,6337,42
1010.685,7273,17
1010.685,6968,36
1010.685,20542,668
1013.742,35157,389
1013.742,6171,37
1013.742,6175,31
1013.742,1045,250
1013.742,948,143
1013.742,37837,391
1013.742,7609,3
1013.742,6769,636
1013.742,7383,3
1013.742,2986,14
1013.742,30012,3
1016.794,6599,219
1016.794,4995,40
1016.794,900,851
1016.794,6171,28
1016.794,900,777
1016.794,6166,3
1016.794,6171,27
1016.794,6918,584
1016.794,6687,37
1016.794,7267,3
1016.794,7036,3
1016.794,1580,2000
1016.794,2928,18
1016.794,8855,3
1016.794,6674,45
1016.794,13317,419
1016.794,4426,246
1016.794,7552,3
1016.794,6168,3
1016.794,6347,3
1016.794,6169,26
1016.794,6571,3
1016.794,2950,14
1016.794,6706,3
1019.847,7217,3
1019.847,5781,558
1019.847,7895,3
1019.847,15434,579
1019.847,6955,20
1019.847,13438,163
1019.847,2122,143
1019.847,896,337
1022.9,6169,26
1022.9,7394,168
1022.9,1466,61
1022.9,1851,216
1022.9,1314,342
1022.9,6175,3
1025.953,11472,20
1025.953,6232,3
1025.953,3131,20
1025.953,4013,20
1025.953,6017,163
1025.953,7542,3
1025.953,6671,3
1025.953,6174,29
1025.953,7264,3
1025.953,10497,64
1025.953,5721,521
1025.953,21071,360
1025.953,7475,3
1025.953,6169,3
1025.953,1133,254
1025.953,3086,18
1025.953,17585,182
1025.953,6874,29
1025.953,18467,349
1029.006,7207,25
1029.006,3110,18
1029.006,10212,3
1029.006,3084,23
1029.006,6831,24
1029.006,6841,32
1029.006,7748,292
1029.006,6518,39
1029.006,3916,479
1029.006,6882,3
1029.006,8066,241
1029.006,6194,3
1029.006,3094,15
1029.006,6733,552
1029.006,34124,1960
1029.006,25502,516
1029.006,3619,24
1029.006,6391,3
1032.062,1886,419
1032.062,20823,338
1032.062,54391,119
1032.062,6174,28
1032.062,6167,25
1032.062,84402,410
1032.062,11159,292
1032.062,6168,25
1032.062,892,281
1032.062,6706,47
1032.062,15573,672
1032.062,901,280
1035.115,10825,442
1035.115,12094,478
1035.115,7193,1
1035.115,5344,278
1035.115,14288,207
1035.115,6821,3
1035.115,7727,3
1035.115,6215,3
1035.115,12521,1235
1035.115,8871,443
1035.115,7215,3
1035.115,3275,18
1035.115,23170,340
1035.115,12503,793
1035.115,4755,355
1035.115,6171,26
1038.168,6175,31
1038.168,1361,329
1038.168,74972,353
1038.168,9682,353
1038.168,6490,207
1038.168,6197,31
1038.168,27650,676
1038.168,6379,37
1038.168,3968,80
1038.168,6785,30
1038.168,2994,22
1038.168,5522,404
1038.168,7065,27
1038.168,3753,115
1038.168,6358,3
1038.168,971,253
1038.168,64397,1
1038.168,44501,674
1038.168,6844,3
1038.168,7193,3
1038.168,4439,379
1041.22,13551,207
1041.22,39270,1942
1041.22,3177,17
1041.22,6168,25
1041.22,27277,6
1041.22,29080,14
1041.22,6338,3
1041.22,1020,216
1041.22,3880,19
1041.22,4661,23
1041.22,905,413
1041.22,6166,3
1041.22,6203,3
1041.22,99257,532
1041.22,7921,3
1041.22,3139,18
1041.22,3134,18
1041.22,3119,18
1044.273,1239,68
1044.273,4076,19
1044.273,7096,25
1044.273,6632,325
1044.273,6171,30
1044.273,3741,21
1044.273,6496,3
1044.273,47804,409
1044.273,11002,3
1044.273,891,90
1044.273,17422,123
1044.273,7749,12
1044.273,7055,34
1044.273,27695,479
1044.273,3172,23
1047.326,2978,192
1047.326,29047,647
1047.326,6596,3
1047.326,6183,3
1047.326,7705,3
1047.326,6327,586
1047.326,4097,18
1047.326,7192,3
1047.326,940,364
1047.326,6173,3
1047.326,7294,3
1047.326,3042,18
1047.326,3117,20
1047.326,3203,25
1047.326,3094,149
1047.326,1390,488
1047.326,5674,588
1047.326,4630,274
1047.326,27961,411
1047.326,6176,3
1050.382,3144,21
1050.382,6568,3
1050.382,7235,3
1050.382,25230,506
1050.382,7101,3
1050.382,12237,396
1050.382,24726,416
1050.382,890,136
1050.382,905,445
1050.382,945,55
1050.382,2250,142
1050.382,6602,3
1050.382,26508,830
1053.435,11402,1045
1053.435,3008,22
1053.435,1027,664
1053.435,24935,411
1053.435,19368,366
1053.435,6534,29
1053.435,6168,24
1053.435,7407,3
1053.435,41072,192
1053.435,1640,681
1053.435,7347,3
1053.435,23090,233
1056.488,6824,289
1056.488,895,226
1056.488,6194,40
1056.488,7454,379
1056.488,8705,426
1056.488,30991,96
1056.488,17320,447
1056.488,7202,44
1056.488,7965,287
1056.488,6536,3
1056.488,6210,3
1056.488,6170,3
1056.488,6293,3
1056.488,6184,3
1059.541,903,563
1059.541,3131,17
1059.541,2325,510
1059.541,7081,26
1059.541,6167,25
1059.541,6205,3
1059.541,4607,21
1059.541,6743,3
1059.541,7142,3
1059.541,2297,237
1059.541,8313,84
1059.541,6163,24
1059.541,6386,26
1059.541,6168,27
1059.541,28033,352
1059.541,6962,220
1059.541,17008,456
1059.541,6427,3
1059.541,3011,19
1059.541,6174,3
1059.541,3316,15
1059.541,24969,253
1062.594,3143,16
1062.594,4276,18
1062.594,3020,17
1062.594,3183,22
1062.594,29664,668
1062.594,6177,32
1062.594,6559,28
1062.594,2192,493
1062.594,10020,438
1062.594,7433,3
1062.594,1602,313
1062.594,51183,360
1062.594,81765,364
1062.594,7104,3
1065.646,6689,3
1065.646,3209,22
1065.646,21018,309
1065.646,6205,3
1065.646,1580,619
1065.646,6174,30
1065.646,25531,149
1065.646,3128,23
1065.646,27294,11
1065.646,3050,22
1065.646,6650,23
1065.646,6832,243
1065.646,7633,30
1065.646,8133,217
1065.646,899,548
1065.646,6168,26
1065.646,3150,17
1065.646,3405,1239
1065.646,19462,439
1068.703,6891,462
1068.703,6969,18
1068.703,6757,3
1068.703,19167,314
1068.703,6553,3
1068.703,6281,3
1068.703,3148,18
1068.703,4076,17
1068.703,2788,476
1068.703,7874,3
1068.703,5161,167
1068.703,6402,25
1068.703,6905,26
1068.703,3233,24
1068.703,7620,26
1068.703,6694,26
1068.703,6169,27
1068.703,958,533
1071.756,6274,3
1071.756,6250,3
1071.756,1817,327
1071.756,6192,62
1071.756,6197,3
1071.756,7564,3
1071.756,6173,3
1071.756,5726,467
1071.756,4095,400
1071.756,5766,540
1071.756,6172,3
1071.756,8087,724
1071.756,3154,20
1071.756,6171,29
1071.756,7799,573
1071.756,4678,261
1071.756,6169,26
1074.808,6167,25
1074.808,6671,3
1074.808,5688,447
1074.808,3133,17
1074.808,6540,17
1074.808,2414,752
1074.808,3165,18
1074.808,7141,3
1074.808,74392,446
1074.808,1216,310
1074.808,23098,534
1074.808,6166,3
1074.808,6175,3
1074.808,9042,425
1074.808,22945,350
1074.808,6303,28
1074.808,7857,817
1074.808,9839,522
1074.808,7261,3
1074.808,7483,384
1074.808,6660,25
1074.808,6167,3
1077.861,6770,18
1077.861,7098,3
1077.861,3121,19
1077.861,7197,3
1077.861,12605,518
1077.861,9954,205
1077.861,6377,26
1077.861,7074,3
1077.861,4260,20
1077.861,1000,1
1077.861,3288,327
1077.861,2888,413
1077.861,6165,3
1077.861,3673,601
1077.861,7725,3
1080.918,6640,3
1080.918,6321,3
1080.918,18910,143
1080.918,3217,21
1080.918,3919,21
1080.918,7022,3
1080.918,6168,3
1080.918,28335,172
1080.918,3655,758
1080.918,18872,399
1080.918,7014,44
1080.918,7146,3
1080.918,6168,25
1080.918,6171,3
1080.918,7055,3
1080.918,26035,469
1080.918,6272,3
1080.918,6260,3
1080.918,6175,30
1080.918,6968,3
1080.918,6588,3
1080.918,3093,23
1080.918,1007,105
1080.918,16848,194
1080.918,4374,18
1080.918,25096,43
1080.918,3159,20
1080.918,13937,750
1080.918,5635,145
1083.97,40152,711
1083.97,3131,18
1083.97,7025,3
1083.97,6983,3
1083.97,6173,31
1083.97,9360,624
1083.97,6270,3
1083.97,16072,230
1083.97,28184,459
1087.023,7620,3
1087.023,6095,492
1087.023,10680,461
1087.023,4372,17
1087.023,9876,53
1087.023,92009,958
1087.023,7088,71
1087.023,6172,26
1087.023,7101,3
1087.023,7293,3
1087.023,68398,284
1087.023,6445,25
1087.023,6992,3
1087.023,21862,306
1087.023,1471,205
1087.023,6163,23
1087.023,1548,549
1087.023,6170,27
1087.023,3139,17
1090.076,3160,19
1090.076,6166,24
1090.076,6964,29
1090.076,12437,913
1090.076,6288,702
1090.076,1318,451
1090.076,6522,3
1090.076,3873,569
1090.076,3145,21
1090.076,7395,35
1090.076,7183,26
1090.076,41107,409
1090.076,6523,3
1090.076,4363,246
1090.076,990,20
1090.076,20225,27
1090.076,7487,3
1090.076,6283,3
1090.076,7166,24
1090.076,6803,3
1090.076,3116,24
1090.076,6903,3
1093.129,892,501
1093.129,7063,3
1093.129,2670,358
1093.129,6168,33
1093.129,892,467
1093.129,6414,3
1093.129,1010,285
1093.129,17577,479
1093.129,6747,3
1093.129,6676,3
1093.129,6527,3
1093.129,16220,235
1093.129,3151,16
1093.129,8146,571
1093.129,3482,20
1093.129,12202,63
1096.182,6531,3
1096.182,6999,3
1096.182,6849,3
1096.182,905,526
1096.182,6165,3
1096.182,7260,3
1096.182,1132,1
1096.182,7016,3
1096.182,6194,3
1096.182,6829,3
1096.182,6253,3
1096.182,3184,17
1096.182,931,318
1096.182,3179,145
1099.238,7113,35
1099.238,2633,310
1099.238,936,461
1099.238,11449,311
1099.238,3083,19
1099.238,4185,22
1099.238,3139,19
1099.238,3175,21
1099.238,6470,3
1099.238,6729,3
1099.238,7027,535
1099.238,28685,693
1099.238,9004,206
1099.238,13920,360
1099.238,7505,3
1099.238,7057,28
1099.238,3144,17
1099.238,40981,456
1099.238,6942,3
1102.291,4202,20
1102.291,7686,28
1102.291,6171,26
1102.291,6804,3
1102.291,2322,440
1102.291,16001,401
1102.291,1231,259
1102.291,898,295
1102.291,1241,90
1102.291,11908,358
1102.291,24385,80
1102.291,1934,45
1102.291,6167,3
1102.291,6295,3
1105.344,8618,3
1105.344,4101,23
1105.344,3120,21
1105.344,9072,3
1105.344,3227,21
1105.344,3078,410
1105.344,1652,270
1105.344,40033,703
1105.344,62994,444
1105.344,6776,185
1105.344,12409,439
1105.344,914,96
